id_device;date;en_L1;cons_en_L1;en_L2;cons_en_L2;en_L3;cons_en_L3
243;08/06/2020;27380379.9265213;72283.5;24972805.801940918;66772.25;6419662.599721804;12216.6875
243;09/06/2020;27451064.4265213;67745.5;25038826.301940918;63179.5;6431233.224721804;11019.5
243;10/06/2020;27523706.9265213;69692.5;25107099.301940918;65444.5;6442395.599721804;10756.25
243;11/06/2020;27597881.9265213;71178;25175917.301940918;65952.25;6454229.224721804;11289.9375
243;12/06/2020;27676053.4265213;74868.5;25247013.551940918;68119;6468637.849721804;13894.1875
243;13/06/2020;27752045.4265213;72779.75;25317210.301940918;67371.75;6482063.662221804;12882.5
243;14/06/2020;27826783.1765213;71564.5;25387181.051940918;67190.75;6494462.537221804;11856
243;15/06/2020;27900993.1765213;70996;25456891.551940918;66504;6506836.974721804;11855.3125
243;16/06/2020;27973321.9265213;69385.5;25524165.551940918;64191.25;6519471.537221804;12212.875
243;17/06/2020;28049728.1765213;73294;25594109.301940918;67167.75;6533351.287221804;13205.875
243;18/06/2020;28127167.1765213;74304;25665521.051940918;68366.25;6547504.787221804;13603.75
243;19/06/2020;28205896.6765213;75295.5;25737258.051940918;68563.5;6562172.349721804;14157.625
243;20/06/2020;28282064.6765213;72694.5;25808089.551940918;67800.5;6576166.287221804;13296.8125
243;21/06/2020;28357476.1765213;72240;25878035.801940918;67160.75;6588961.037221804;12228.4375
243;22/06/2020;28432969.1765213;72594;25948539.301940918;67580.75;6603923.974721804;14411.75
243;23/06/2020;28507008.6765213;70901.5;26016928.301940918;65625.5;6619422.849721804;14848.875
243;24/06/2020;28586125.6765213;75865.5;26089092.301940918;69161.5;6634651.787221804;14550.4375
243;25/06/2020;28667468.6765213;78045.5;26162199.801940918;70199.5;6650942.162221804;15754.5
243;26/06/2020;28750127.1765213;79414;26236160.301940918;70971.5;6668216.099721804;16608.4375
243;27/06/2020;28831568.6765213;77917;26309756.301940918;70273;6685202.662221804;16146.5
243;28/06/2020;28910579.1765213;75756;26381818.801940918;69064.5;6700323.662221804;14420.125
243;29/06/2020;28989068.6765213;75540.5;26453713.801940918;69166;6715264.912221804;14396.375
243;30/06/2020;29065516.1765213;73157;26523178.301940918;66443.5;6730107.037221804;14276.0625
243;01/07/2020;29150848.1765213;81895;26598615.801940918;72295;6748860.287221804;18088.6875
243;02/07/2020;29246631.6765213;92246.5;26682030.801940918;80319;6778064.724721804;28392.625
243;03/07/2020;29339826.1765213;88964.5;26765282.301940918;79430;6807586.412221804;27995.6875
243;04/07/2020;29418095.1765213;75072;26837067.301940918;68829.5;6822569.287221804;14280.75
243;05/07/2020;29494843.6765213;73498;26907753.801940918;67517;6836154.037221804;12908.125
243;06/07/2020;29560946.86011505;62968.68359375;26968618.704284668;57814.40234375;6848122.2369288355;11412.26220703125
243;07/07/2020;29635171.8405838;70967.1953125;27036184.356628418;64560.8203125;6861441.744253054;12783.17236328125
243;08/07/2020;29711530.0827713;73245.8046875;27105908.161315918;66936.6875;6875571.209096804;13455.90234375
243;09/07/2020;29788212.7390213;73567.65625;27176476.333190918;67544.53125;6890131.334096804;14024.2421875
243;10/07/2020;29865676.8952713;74378.578125;27247303.458190918;68015.953125;6904393.806753054;13732.76953125
243;11/07/2020;29945200.2702713;76078.3125;27319356.489440918;68856.3125;6920022.107534304;14938.6953125
243;12/07/2020;30026128.1452713;77529.375;27392612.051940918;70261.625;6936742.670034304;16020.765625
243;13/07/2020;30107193.8640213;77558.375;27465206.364440918;69605;6954175.568471804;16738.1796875
243;14/07/2020;30186701.9890213;76503;27537045.801940918;69107.5625;6970884.568471804;16042.9453125
243;15/07/2020;30257943.7390213;67599.25;27601594.176940918;61388.25;6984197.974721804;12622.8515625
243;16/07/2020;30336167.3015213;74854.3125;27672480.114440918;67797.3125;6998771.224721804;14005.984375
243;17/07/2020;30413049.1765213;73541.125;27742961.864440918;67548.1875;7012347.943471804;13042.0625
243;18/07/2020;30487556.7390213;71241.625;27811517.676940918;65625.8125;7025698.724721804;12663.765625
243;19/07/2020;30564143.9890213;73461.5;27882351.176940918;67884.375;7044052.130971804;17844.59375
243;20/07/2020;30642721.1765213;75261.9375;27954025.114440918;68745.25;7067265.865346804;22287.09375
243;21/07/2020;30717816.4265213;72073.25;28022914.926940918;65888.75;7088891.568471804;20519.9375
243;22/07/2020;30796202.4265213;75103.75;28094270.301940918;68363.125;7107811.505971804;17803.484375
243;23/07/2020;30876891.5515213;77658.75;28167018.676940918;69707.875;7126304.912221804;17693.5625
243;24/07/2020;30958411.0515213;78142.875;28239983.426940918;69969.125;7145325.318471804;18201.25
243;25/07/2020;31040445.9265213;78701.25;28313961.176940918;70763;7164642.787221804;18359.875
243;26/07/2020;31128282.0515213;84343.5;28392167.801940918;75240.25;7188725.255971804;23261.71875
243;27/07/2020;31214678.4265213;82185.625;28468577.051940918;72750.875;7211248.537221804;20915.5625
243;28/07/2020;31306172.0515213;88088.125;28548707.801940918;76949.875;7240501.068471804;28401.1875
243;29/07/2020;31403506.9265213;92820.25;28633510.801940918;81077.875;7274346.443471804;31992.46875
243;30/07/2020;31502846.0515213;94777.375;28720060.426940918;82619.125;7308640.693471804;32554.6875
243;31/07/2020;31611880.4265213;104839.25;28814117.051940918;90485.5;7351832.255971804;41464.9375
243;01/08/2020;31723231.6765213;107005.375;28909630.176940918;91759.75;7397265.787221804;43493.65625
243;02/08/2020;31832214.1765213;104523.25;29002946.926940918;89364.75;7441020.724721804;42018.0625
243;03/08/2020;31936725.6765213;100148.75;29093130.301940918;86320.125;7480771.974721804;37986.4375
243;04/08/2020;32017789.4265213;76978;29166363.551940918;69776.75;7500226.724721804;17962.4375
243;05/08/2020;32095297.4265213;74312;29237154.551940918;67745.75;7516270.099721804;15251.75
243;06/08/2020;32172786.4265213;73995.25;29307848.801940918;67577;7532311.974721804;15362.625
243;07/08/2020;32250130.9265213;74105;29378946.801940918;68170.25;7548630.787221804;15523.25
243;08/08/2020;32328590.6765213;75400.5;29450326.051940918;68589.25;7565486.662221804;16168.4375
243;09/08/2020;32407217.1765213;75795.5;29521983.801940918;69116.5;7582603.099721804;16322.0625
243;10/08/2020;32486842.9265213;76190;29593915.801940918;69020;7599349.037221804;15911.8125
243;11/08/2020;32566752.4265213;76654.75;29665517.551940918;68842.25;7618482.099721804;18329.875
243;12/08/2020;32652061.6765213;81844.75;29740437.551940918;71952.25;7639422.412221804;20095.5
243;13/08/2020;32741068.1765213;85543.75;29818282.051940918;74543.75;7663514.849721804;22991.5625
243;14/08/2020;32839988.9265213;95141.5;29904446.551940918;82629.5;7697635.787221804;32910.5
243;15/08/2020;32933536.4265213;89426.5;29985783.801940918;77739;7726562.849721804;27004.8125
243;16/08/2020;33020321.6765213;83429.5;30061373.551940918;72665.5;7747629.037221804;20198.125
243;17/08/2020;33104305.4265213;80229.75;30135564.801940918;71148;7768442.412221804;19803
243;18/08/2020;33186823.1765213;79014.5;30209181.301940918;70532.25;7788433.849721804;18988.75
243;19/08/2020;33268517.6765213;78496.25;30282161.051940918;70002.5;7807868.224721804;18602.875
243;20/08/2020;33351574.9265213;79859.25;30356001.551940918;70864;7828020.974721804;19275.5625
243;21/08/2020;33438898.9265213;83746;30431688.301940918;72586;7852383.349721804;23388.125
243;22/08/2020;33527567.9265213;85133;30508682.551940918;73882.5;7878471.599721804;25008.75
243;23/08/2020;33611904.9265213;81040.25;30583817.301940918;71996.75;7902157.974721804;22589.8125
243;24/08/2020;33691778.1765213;76404;30656160.051940918;69105;7921191.224721804;18093.125
243;25/08/2020;33768989.1765213;73783;30726724.301940918;67379;7936005.724721804;14154.25
243;26/08/2020;33846864.6765213;74539.5;30798313.301940918;68530.5;7951375.224721804;14845.875
243;27/08/2020;33926644.6765213;76511;30870278.801940918;68940.5;7969310.474721804;17128.375
243;28/08/2020;34008980.6765213;78966;30943388.801940918;70064.75;7988590.474721804;18475.5
243;29/08/2020;34097539.6765213;85033;31020321.301940918;73852.5;8011992.974721804;22413
243;30/08/2020;34183590.6765213;82542;31096636.551940918;73223.75;8034040.724721804;20950.375
243;31/08/2020;34264538.6765213;77587;31169273.801940918;69716.25;8052535.724721804;17675
243;01/09/2020;34338685.1765213;70948.5;31238207.301940918;66046;8066656.974721804;13323.5
243;02/09/2020;34414282.1765213;72453.5;31308059.801940918;67030.5;8081472.349721804;14152
243;03/09/2020;34489924.6765213;72453.5;31378260.801940918;67346.5;8096704.724721804;14546.25
243;04/09/2020;34565921.6765213;72871;31448801.801940918;67783.5;8112487.224721804;14950.25
243;05/09/2020;34641007.6765213;71884.5;31517990.801940918;66253;8126360.599721804;13057.75
243;06/09/2020;34716102.1765213;72056.5;31587576.301940918;66591;8140910.474721804;13738
243;07/09/2020;34792413.6765213;73155.5;31657529.301940918;67080;8155193.099721804;13618.375
243;08/09/2020;34868828.6765213;73280.5;31727388.301940918;67024;8170535.224721804;14804.5
243;09/09/2020;34948892.6765213;76607;31799276.801940918;68863;8188369.349721804;16996.375
243;10/09/2020;35027045.1765213;74692;31870240.801940918;68000.5;8204099.224721804;14930.375
243;11/09/2020;35100344.6765213;70213.5;31938703.801940918;65467.5;8215162.099721804;10481.125
243;12/09/2020;35174168.6765213;70869;32007151.301940918;65723;8226815.849721804;11133.5
243;13/09/2020;35246849.1765213;69596;32075778.301940918;65622.5;8237444.974721804;10080
243;14/09/2020;35318033.1765213;68134.5;32143079.801940918;64655.5;8247240.349721804;9375.5
243;15/09/2020;35390048.1765213;69120;32210633.801940918;64756;8257981.474721804;10345
243;16/09/2020;35464354.6765213;71259.5;32279802.801940918;66204.5;8270084.599721804;11687.125
243;17/09/2020;35539341.1765213;71760.5;32349271.801940918;66617.5;8283666.724721804;13171.625
243;18/09/2020;35614727.1765213;72359;32419362.301940918;67165.5;8298347.974721804;14018.375
243;19/09/2020;35691887.6765213;73778.5;32490071.801940918;67925;8314273.224721804;15220.25
243;20/09/2020;35770031.1765213;74729.5;32561265.801940918;68310.5;8330047.849721804;14953.25
243;21/09/2020;35845889.1765213;72643.5;32631009.301940918;66915.5;8343749.349721804;13167
243;22/09/2020;35919953.1765213;70849.5;32699279.801940918;65417;8356279.849721804;11823.25
243;23/09/2020;35995766.1765213;72796.5;32768613.801940918;66490.5;8368929.474721804;12110.25
243;24/09/2020;36072796.1765213;73801;32838936.801940918;67364.5;8383325.724721804;13886.5
243;25/09/2020;36149698.6765213;73703;32908972.801940918;67103;8398668.349721804;14637.875
243;26/09/2020;36221133.1765213;68385.5;32976770.301940918;64945.5;8410409.474721804;11037.625
243;27/09/2020;36290830.1765213;66841;33043463.801940918;63898;8419792.099721804;8993.25
243;28/09/2020;36361659.6765213;67875;33110650.801940918;64384;8429446.349721804;9252
243;29/09/2020;36433247.6765213;68555;33177845.301940918;64444.5;8440450.474721804;10627.875
243;30/09/2020;36505220.1765213;69015;33245239.301940918;64541;8453238.224721804;12246.5
243;01/10/2020;36577769.6765213;69330.5;33313122.801940918;65039;8464370.599721804;10726.125
243;02/10/2020;36651686.1765213;70924;33382170.801940918;66021.5;8475934.974721804;11157.375
243;03/10/2020;36725621.6765213;70861;33450814.301940918;65832.5;8487342.974721804;10871
243;04/10/2020;36798674.1765213;69961;33518987.801940918;65314.5;8498501.974721804;10602
243;05/10/2020;36879295.1765213;77490.5;33594065.30194092;72054.5;8518328.599721804;19277.75
243;06/10/2020;36965090.6765213;81936.5;33674217.80194092;76609.5;8544747.224721804;25189
243;07/10/2020;37051006.6765213;82416;33754636.80194092;77012;8570694.724721804;24875.25
243;08/10/2020;37137827.6765213;83193.5;33835649.80194092;77578.5;8596933.099721804;25152.125
243;09/10/2020;37224997.6765213;83512;33916966.80194092;77743;8623609.599721804;25613.75
243;10/10/2020;37312678.1765213;84229;33998763.80194092;78413;8650633.224721804;25974.125
243;11/10/2020;37399121.1765213;82747;34079433.80194092;77301.5;8676752.474721804;25020.5
243;12/10/2020;37479326.6765213;76664.5;34155882.80194092;73129;8698503.349721804;20655
243;13/10/2020;37558507.6765213;75771;34231640.80194092;72495.5;8719985.849721804;20683.875
243;14/10/2020;37641765.6765213;79847;34310042.30194092;75115;8743928.724721804;22967
243;15/10/2020;37727060.6765213;81548;34390049.30194092;76576.5;8769206.974721804;24204.375
243;16/10/2020;37810409.6765213;79783.5;34468942.80194092;75680;8793418.974721804;23289.125
243;17/10/2020;37893499.6765213;79709.5;34547577.80194092;75365;8816922.974721804;22542.875
243;18/10/2020;37976749.1765213;79905;34626809.80194092;75731;8840574.724721804;22664.875
243;19/10/2020;38060565.1765213;80468;34706342.80194092;76303;8865078.974721804;23509.5
243;20/10/2020;38144809.1765213;80509;34784995.30194092;75295.5;8889823.974721804;23780.125
243;21/10/2020;38231045.1765213;82737;34865625.30194092;77203;8915622.974721804;24706
243;22/10/2020;38318736.1765213;83973;34946788.30194092;77774.5;8942169.474721804;25405.875
243;23/10/2020;38407728.1765213;85551;35029394.80194092;79211.5;8969749.724721804;26508
243;24/10/2020;38494945.1765213;83516;35110812.80194092;78044.5;8996155.474721804;25312.75
243;25/10/2020;38580718.1765213;82154;35191302.80194092;76936;9021574.474721804;24325
243;26/10/2020;38667212.1765213;82974;35271985.30194092;77255;9047392.724721804;24847
243;27/10/2020;38748296.1765213;77830;35348737.30194092;73602.5;9070094.724721804;21894
243;28/10/2020;38830267.1765213;78393;35426763.30194092;74588;9092658.474721804;21581.75
243;29/10/2020;38913460.1765213;79549;35505846.30194092;75570;9116062.474721804;22418.25
243;30/10/2020;38997124.1765213;80277;35585340.30194092;76223;9139973.474721804;22930.25
243;31/10/2020;39082003.1765213;81325;35665652.30194092;76869;9164584.224721804;23501.75
243;01/11/2020;39166406.1765213;80701;35745864.30194092;76747;9188677.224721804;22957.75
243;02/11/2020;39250179.1765213;80534;35825197.30194092;76223;9212578.224721804;23062.25
243;03/11/2020;39333502.1765213;79760;35904118.30194092;75465;9236387.474721804;22831.75
243;04/11/2020;39417852.1765213;80758;35983717.30194092;76389;9260894.224721804;23423.75
243;05/11/2020;39502575.1765213;81129;36063809.30194092;76614;9285461.974721804;23508
243;06/11/2020;39587601.1765213;81457;36144144.30194092;76871;9310520.974721804;24098.75
243;07/11/2020;39671883.1765213;80959;36224301.30194092;76686;9334824.724721804;23372.75
243;08/11/2020;39757469.1765213;82024;36304859.30194092;76983;9359976.224721804;24039
243;09/11/2020;39841763.1765213;81009;36384306.30194092;76262;9384605.474721804;23639.75
243;10/11/2020;39924086.1765213;78715;36462641.30194092;75121;9408270.724721804;22723.25
243;11/11/2020;40007485.1765213;80040;36540919.30194092;75054;9432339.474721804;23125.25
243;12/11/2020;40093256.1765213;82088;36621690.30194092;77190;9457482.724721804;24186.5
243;13/11/2020;40179227.1765213;82453;36702904.30194092;77781;9484011.224721804;25553.25
243;14/11/2020;40265419.1765213;82667;36784036.30194092;77709;9511894.974721804;26684.5
243;15/11/2020;40352209.1765213;83032;36865493.30194092;78069;9539876.974721804;26638.75
243;16/11/2020;40438505.1765213;82794;36946546.30194092;77649;9568056.974721804;26935.5
243;17/11/2020;40521492.1765213;79189;37025283.30194092;75158;9592906.474721804;23532.5
243;18/11/2020;40603857.1765213;78945;37103925.30194092;75358;9615467.474721804;21601.25
243;19/11/2020;40686746.1765213;79000;37182522.30194092;75102;9638600.724721804;21896.75
243;20/11/2020;40766851.1765213;76562;37258814.30194092;73142;9659113.474721804;19564
243;21/11/2020;40843823.1765213;73886;37333027.30194092;71025;9677219.724721804;17284.75
243;22/11/2020;40919555.1765213;72839;37406382.30194092;70397;9694353.724721804;16445
243;23/11/2020;40998324.1765213;75631;37482583.30194092;73104;9714350.224721804;19177.5
243;24/11/2020;41076913.1765213;75209;37557994.30194092;72195;9734183.724721804;19023.25
243;25/11/2020;41157207.1765213;76832;37634841.30194092;73522;9755138.724721804;20118.25
243;26/11/2020;41236841.1765213;76388;37711414.30194092;73488;9775666.474721804;19707.75
243;27/11/2020;41316750.1765213;76557;37787856.30194092;73235;9796186.474721804;19710
243;28/11/2020;41397475.1765213;77184;37864350.30194092;73344;9816859.474721804;19707.5
243;29/11/2020;41475306.1765213;74550;37939293.30194092;71795;9835639.474721804;18091.75
243;30/11/2020;41554339.1765213;75715;38015101.30194092;72669;9855603.224721804;19292.5
243;01/12/2020;41632884.1765213;75147;38090530.30194092;72070;9876001.474721804;19575
243;02/12/2020;41711753.1765213;75611;38166380.30194092;72491;9895875.724721804;19043.25
243;03/12/2020;41788666.1765213;73581;38240478.30194092;71186;9913663.474721804;17109.5
243;04/12/2020;41865805.1765213;74009;38314884.30194092;71464;9932145.474721804;17800
243;05/12/2020;41943207.1765213;73960;38389435.30194092;71287;9950631.724721804;17655
243;06/12/2020;42017471.1765213;71084;38461546.30194092;69126;9966280.474721804;14932
243;07/12/2020;42093232.1765213;72639;38534998.30194092;70520;9983160.724721804;16190.25
243;08/12/2020;42168623.1765213;72168;38608150.30194092;70096;10000555.724721804;16594.25
243;09/12/2020;42243679.1765213;71577;38680945.30194092;69772;10017135.724721804;15780.75
243;10/12/2020;42317934.1765213;71069;38753285.30194092;69362;10032645.974721804;14809
243;11/12/2020;42394165.1765213;73288;38827567.30194092;71285;10050057.474721804;16718.5
243;12/12/2020;42470947.1765213;73346;38901922.30194092;71108;10068124.974721804;17114.75
243;13/12/2020;42546309.1765213;71981;38975458.30194092;70085;10084462.224721804;15638.5
243;14/12/2020;42624399.1765213;74719;39051418.30194092;72800;10102931.974721804;17809.5
243;15/12/2020;42701870.1765213;74162;39126532.30194092;72016;10121724.974721804;17959.25
243;16/12/2020;42781789.1765213;76504;39203515.30194092;73767;10141945.474721804;19279
243;17/12/2020;42860820.1765213;75653;39279536.30194092;72817;10161692.474721804;18901.5
243;18/12/2020;42940727.1765213;76396;39356366.30194092;73785;10181391.974721804;18884.5
243;19/12/2020;43021330.1765213;77341;39433527.30194092;74093;10201779.724721804;19559.25
243;20/12/2020;43102250.1765213;77574;39511007.30194092;74015;10222196.974721804;19453
243;21/12/2020;43182694.1765213;77245;39588264.30194092;73941;10241762.224721804;18746.75
243;22/12/2020;43262187.1765213;76282;39664788.30194092;73207;10261342.724721804;18745.5
243;23/12/2020;43342611.1765213;76779;39742219.30194092;73981;10281887.974721804;19590.25
243;24/12/2020;43422643.1765213;76674;39819106.30194092;73687;10302004.724721804;19298.5
243;25/12/2020;43502523.1765213;76399;39895581.30194092;73296;10321846.224721804;19027.75
243;26/12/2020;43577548.1765213;71817;39967985.30194092;69068;10336951.224721804;14288
243;27/12/2020;43652030.1765213;71400;40039679.30194092;68786;10351498.974721804;13993.5
243;28/12/2020;43727998.1765213;72772;40112544.30194092;69844;10367405.724721804;15236.25
243;29/12/2020;43805671.1765213;74647;40186945.30194092;71264;10385368.974721804;17164
243;30/12/2020;43883117.1765213;74179;40261045.30194092;70972;10402341.724721804;16190.25
243;31/12/2020;43960914.1765213;74584;40335606.30194092;71282;10419482.224721804;16449.25
243;01/01/2021;44037871.1765213;73928;40408999.30194092;70481;10435928.724721804;15621.5
243;02/01/2021;44114511.1765213;73555;40481996.30194092;69932;10452121.974721804;15503.5
243;03/01/2021;44190162.1765213;72356;40554174.30194092;69022;10468167.224721804;15378
243;04/01/2021;44265487.1765213;72312;40626919.30194092;69617;10483394.474721804;14557
243;05/01/2021;44340716.1765213;72140;40699538.30194092;69439;10498895.474721804;14832.5
243;06/01/2021;44418473.1765213;74449;40774421.30194092;71739;10516167.974721804;16609
243;07/01/2021;44497303.1765213;75487;40849607.30194092;72274;10534387.974721804;17561.75
243;08/01/2021;44577719.1765213;77091;40926281.30194092;73475;10554084.974721804;18883.25
243;09/01/2021;44660534.1765213;79390;41004250.30194092;74919;10576785.974721804;21880.75
243;10/01/2021;44742205.1765213;78284;41082129.30194092;74607;10599357.224721804;21463.25
243;11/01/2021;44822346.1765213;76805;41158799.30194092;73344;10620696.474721804;20528.75
243;12/01/2021;44897211.1765213;71550;41230581.30194092;68896;10638939.474721804;17412
243;13/01/2021;44973133.1765213;72884;41303364.30194092;69778;10659304.724721804;19553.5
243;14/01/2021;45050076.1765213;73851;41377351.30194092;70799;10681729.224721804;21324
243;15/01/2021;45127138.1765213;73572;41451385.30194092;70693;10702309.974721804;19593.75
243;16/01/2021;45204210.1765213;73916;41525120.30194092;70592;10722003.724721804;18755.25
243;17/01/2021;45280390.1765213;73119;41598675.30194092;70391;10739969.224721804;17295.25
243;18/01/2021;45358133.1765213;74609;41673420.30194092;71507;10758193.224721804;17568.25
243;19/01/2021;45435806.1765213;74396;41747829.30194092;71157;10777890.724721804;18908.5
243;20/01/2021;45514673.1765213;75486;41823424.30194092;72458;10798571.224721804;19716.25
243;21/01/2021;45594409.1765213;76258;41899222.30194092;72716;10818157.474721804;18784.25
243;22/01/2021;45674574.1765213;76449;41976110.30194092;73285;10838250.474721804;19160.5
243;23/01/2021;45753169.1765213;75388;42051125.30194092;72213;10857045.974721804;18107.75
243;24/01/2021;45831688.1765213;75026;42126025.30194092;71811;10876621.224721804;18514.5
243;25/01/2021;45911261.1765213;76300;42201700.30194092;72530;10897407.724721804;20128.25
243;26/01/2021;45988233.1765213;73769;42275541.30194092;70493;10916020.724721804;17661.5
243;27/01/2021;46066014.1765213;74462;42350108.30194092;71411;10936548.224721804;19548
243;28/01/2021;46145981.1765213;76666;42426073.30194092;72815;10960107.224721804;22602
243;29/01/2021;46229133.1765213;79740;42504104.30194092;74707;10983460.474721804;22265
243;30/01/2021;46313176.1765213;80599;42583349.30194092;75590;11006850.474721804;22456.25
243;31/01/2021;46392882.1765213;76352;42659131.30194092;72526;11028610.474721804;20675.75
243;01/02/2021;46471356.1765213;75208;42734420.30194092;72160;11050347.974721804;20909.25
243;02/02/2021;46551190.1765213;76370;42810437.30194092;72964;11072826.474721804;21353
243;03/02/2021;46634488.1765213;79764;42889463.30194092;75618;11099032.474721804;25136.5
243;04/02/2021;46717534.1765213;79696;42968018.30194092;75318;11124352.974721804;24076.5
243;05/02/2021;46802524.1765213;81320;43048035.30194092;76558;11149461.974721804;23938.5
243;06/02/2021;46889028.1765213;83140;43129005.30194092;77655;11176008.474721804;25453
243;07/02/2021;46973304.1765213;80600;43208244.30194092;75721;11201034.474721804;23800
243;08/02/2021;47054154.1765213;77486;43285084.30194092;73582;11223608.474721804;21882
243;09/02/2021;47135992.1765213;78766;43362576.30194092;74519;11248482.974721804;24078
243;10/02/2021;47218446.1765213;79088;43440245.30194092;74417;11273776.474721804;24200.5
243;11/02/2021;47299532.1765213;77652;43517578.30194092;73860;11298373.474721804;23510.5
243;12/02/2021;47381732.1765213;78754;43595406.30194092;74793;11323799.974721804;24338.5
243;13/02/2021;47462014.1765213;76870;43672035.30194092;73329;11347596.974721804;22730
243;14/02/2021;47538764.1765213;73248;43745431.30194092;70300;11366082.474721804;17549.5
243;15/02/2021;47614758.1765213;72838;43818351.30194092;69922;11385826.474721804;18901
243;16/02/2021;47690800.1765213;72914;43891507.30194092;70210;11406079.474721804;19442.5
243;17/02/2021;47769736.1765213;75668;43966773.30194092;72146;11428662.474721804;21653.5
243;18/02/2021;47849620.1765213;76252;44042983.30194092;72968;11452145.974721804;22419.5
243;19/02/2021;47929566.1765213;76848;44119115.30194092;73204;11475975.474721804;22875.5
243;20/02/2021;48010886.1765213;78136;44196253.30194092;74098;11500976.474721804;23946.5
243;21/02/2021;48091966.1765213;77714;44273699.30194092;74194;11525601.974721804;23544
243;22/02/2021;48173422.1765213;77916;44350731.30194092;73856;11551678.974721804;25008.5
243;23/02/2021;48254420.1765213;77570;44427767.30194092;73738;11576708.474721804;24069.5
243;24/02/2021;48335260.1765213;77688;44505539.30194092;74512;11601742.974721804;23957.5
243;25/02/2021;48415998.1765213;77526;44582699.30194092;74110;11625920.974721804;23246.5
243;26/02/2021;48497142.1765213;77648;44660563.30194092;74522;11650401.474721804;23510
243;27/02/2021;48578262.1765213;77692;44737743.30194092;74176;11674725.974721804;23221.5
243;28/02/2021;48660948.1765213;79274;44816381.30194092;75348;11700590.474721804;24756
243;01/03/2021;48742874.1765213;78418;44894389.30194092;74638;11727906.974721804;26261
243;02/03/2021;48824482.1765213;78216;44971955.30194092;74292;11757421.974721804;28306
243;03/03/2021;48906240.1765213;78348;45050059.30194092;74836;11786639.474721804;28009
243;04/03/2021;48987738.1765213;78140;45127735.30194092;74458;11813716.974721804;25733
243;05/03/2021;49070042.1765213;78658;45205939.30194092;74808;11839953.974721804;25160.5
243;06/03/2021;49152096.1765213;78658;45283791.30194092;74588;11865079.974721804;24032
243;07/03/2021;49234316.1765213;78854;45361539.30194092;74486;11890394.474721804;24213
243;08/03/2021;49317005.5671463;79349.390625;45439787.38787842;74992.0859375;11916878.588979617;25400.6142578125
243;09/03/2021;49399131.3874588;78395.56640625;45517724.09881592;74304.46484375;11942730.056753054;24624.935546875
243;10/03/2021;49478998.0983963;76461.1875;45593694.53631592;72690.7734375;11966273.173940554;22444.08984375
243;11/03/2021;49559207.8952713;76978.296875;45670851.77069092;73804.8125;11990600.248159304;23399.75
243;12/03/2021;49640336.7702713;77764.75;45748232.98944092;74165.625;12016427.045034304;24909.0234375
243;13/03/2021;49721203.8015213;77498.6875;45825588.27069092;74101.6875;12041181.802846804;23648.6875
243;14/03/2021;49801470.1140213;76912.59375;45902298.30194092;73624.34375;12064716.380971804;22611.03125
243;15/03/2021;49879446.0515213;74706.4375;45976938.48944092;71507.46875;12087001.849721804;21334.3125
243;16/03/2021;49955750.48511505;73015.87109375;46049767.24725342;69538.9453125;12109019.171010867;21064.5400390625
243;17/03/2021;50033841.5437088;74626.38671875;46124550.05975342;71573.4453125;12131175.541128054;21254.7529296875
243;18/03/2021;50110931.8483963;73997.7265625;46198592.41131592;71116.1484375;12151560.283315554;19559.19921875
243;19/03/2021;50189002.2077713;74679.71875;46273983.09881592;72166.796875;12174274.029409304;21744.5703125
243;20/03/2021;50266988.3640213;75095.625;46349193.70819092;72109.71875;12193697.920034304;18631.0703125
243;21/03/2021;50343581.0515213;73342.71875;46423061.58319092;70755.90625;12209355.255971804;14958.1640625
243;22/03/2021;50418813.3015213;72144.5;46495773.52069092;69532.375;12226496.115346804;16598.1328125
243;23/03/2021;50494960.8640213;72637.15625;46569598.55194092;70501.9375;12246487.630971804;19044.296875
243;24/03/2021;50573867.3640213;75636.1875;46645598.55194092;72645.25;12266190.474721804;18906.1875
243;25/03/2021;50598383.9265213;21285.6875;46669140.05194092;20195;12271893.365346804;4921.765625
246;16/07/2019;36175.90234375;36175.90234375;11715.2197265625;11715.2197265625;51114.1875;51114.1875
246;17/07/2019;101310.8828125;63165.26171875;33620.2421875;20838.9296875;143299.796875;88783.484375
246;18/07/2019;170986.171875;66551.9375;55747.65234375;21309.984375;239872.3125;92322.5625
246;19/07/2019;240267.03125;66722.9375;78066.5078125;21411.05859375;336084.4375;92210.34375
246;20/07/2019;314857.40625;71517.34375;100324.3125;21448.46875;435888.8125;95432.9375
246;21/07/2019;390016.5625;72107.25;123479.0234375;22260.6171875;535235.75;95000.40625
246;22/07/2019;464405.09375;71232.96875;147126.203125;22669.609375;634833.9375;95070.6875
246;23/07/2019;537075.4375;69610.4375;170179.015625;22139.75;731764.75;92744.5
246;24/07/2019;610294.4375;70107.1875;194020.578125;22982.578125;829628.75;93712.8125
246;25/07/2019;704197;90202.8125;216185.25;21293.671875;941901.8125;107847.625
246;26/07/2019;802889.25;94521.3125;239906.5;22830.1875;1059545.25;112547.9375
246;27/07/2019;892519.3624839783;85319.23748397827;261463.08089590073;20500.643395900726;1164582.008468628;99850.00846862793
246;28/07/2019;986552.1984214783;89826.705078125;283481.397790432;21078.89453125;1274008.229171753;104461.1171875
246;29/07/2019;1071007.8702964783;81327.5703125;307905.190759182;23419.546875;1375452.385421753;97444.78125
